model,split,seed,k,example_idx,ChemicalID,GeneID,DiseaseID,ChemicalName,GeneSymbol,target,prediction,correct,error_type,true_edge_position,n_edges
google/gemma-4-26B-A4B-it,GeneID,1,10,47,D019422,7253,MESH:D000310,Dietary Sucrose,TSHR,Adrenal Gland Neoplasms,Adrenal Gland Neoplasms,1,correct,7,11
google/gemma-4-26B-A4B-it,GeneID,1,10,48,D012439,5595,MESH:D005911,Saccharin,MAPK3,Gliosis,Gliosis,1,correct,6,11
google/gemma-4-26B-A4B-it,GeneID,1,10,49,C051800,5243,MESH:D015179,"3,4-methylenedioxyethamphetamine",ABCB1,Colorectal Neoplasms,Colorectal Neoplasms,1,correct,4,11
google/gemma-4-26B-A4B-it,GeneID,1,20,0,C012313,50632,MESH:D008569,ethyl-p-hydroxybenzoate,CALY,Memory Disorders,Memory Disorders,1,correct,15,21
google/gemma-4-26B-A4B-it,GeneID,1,20,1,D015759,3458,MESH:D011833,Ionomycin,IFNG,"Radiation Injuries, Experimental","Radiation Injuries, Experimental",1,correct,2,21
google/gemma-4-26B-A4B-it,GeneID,1,20,2,C055328,3757,MESH:C563614,ginsenoside Rf,KCNH2,Long Qt Syndrome 2,No supported path.,0,false_abstention,6,21
google/gemma-4-26B-A4B-it,GeneID,1,20,3,C506392,2056,MESH:D012513,2-hydroxyethidium,EPO,"Sarcoma, Experimental","Sarcoma, Experimental",1,correct,11,21
google/gemma-4-26B-A4B-it,GeneID,1,20,4,C027118,1906,MESH:D005767,didecyldimethylammonium,EDN1,Gastrointestinal Diseases,Gastrointestinal Diseases,1,correct,16,21
google/gemma-4-26B-A4B-it,GeneID,1,20,5,D013793,3763,OMIM:614098,Thallium,KCNJ6,KEPPEN-LUBINSKY SYNDROME,KEPPEN-LUBINSKY SYNDROME,1,correct,11,21
google/gemma-4-26B-A4B-it,GeneID,1,20,6,C039281,1545,MESH:D011471,furan,CYP1B1,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,7,21
google/gemma-4-26B-A4B-it,GeneID,1,20,7,C012589,2920,MESH:D006973,trichostatin A,CXCL2,Hypertension,Hypertension,1,correct,14,21
google/gemma-4-26B-A4B-it,GeneID,1,20,8,C025340,213,MESH:D009393,manganese chloride,ALB,Nephritis,Nephritis,1,correct,7,21
google/gemma-4-26B-A4B-it,GeneID,1,20,9,D003024,10599,MESH:D064420,Clozapine,SLCO1B1,Drug-Related Side Effects and Adverse Reactions,Drug-Related Side Effects and Adverse Reactions,1,correct,16,21
google/gemma-4-26B-A4B-it,GeneID,1,20,10,C544261,1410,MESH:D019636,XAV939,CRYAB,Neurodegenerative Diseases,Neurodegenerative Diseases,1,correct,0,21
google/gemma-4-26B-A4B-it,GeneID,1,20,11,C017947,9131,MESH:D003921,sodium arsenite,AIFM1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,13,21
google/gemma-4-26B-A4B-it,GeneID,1,20,12,C016517,5243,MESH:D009369,indole-3-carbinol,ABCB1,Neoplasms,No supported path.,0,false_abstention,13,21
google/gemma-4-26B-A4B-it,GeneID,1,20,13,C089595,1545,MESH:D008545,cylindrospermopsin,CYP1B1,Melanoma,Melanoma,1,correct,13,21
google/gemma-4-26B-A4B-it,GeneID,1,20,14,D003300,7432,MESH:D004487,Copper,VIP,Edema,Edema,1,correct,12,21
google/gemma-4-26B-A4B-it,GeneID,1,20,15,C081320,4878,MESH:D001022,8-(3-chlorostyryl)caffeine,NPPA,Aortic Valve Insufficiency,Aortic Valve Insufficiency,1,correct,5,21
google/gemma-4-26B-A4B-it,GeneID,1,20,16,D014266,3630,MESH:D008107,Trientine,INS,Liver Diseases,Liver Diseases,1,correct,5,21
google/gemma-4-26B-A4B-it,GeneID,1,20,17,D026023,7168,MESH:C567507,Permethrin,TPM1,"Cardiomyopathy, Dilated, 1y","Cardiomyopathy, Dilated, 1y",1,correct,4,21
google/gemma-4-26B-A4B-it,GeneID,1,20,18,C026486,3953,MESH:D001847,"1,2,5,6-dibenzanthracene",LEPR,Bone Diseases,Bone Diseases,1,correct,9,21
google/gemma-4-26B-A4B-it,GeneID,1,20,19,D003633,64359,MESH:D002280,Dichlorodiphenyl Dichloroethylene,NXN,Basal Cell Carcinoma,No supported path.,0,false_abstention,14,21
google/gemma-4-26B-A4B-it,GeneID,1,20,20,C094859,355,MESH:D009393,"2,2',3,3',4,6'-hexachlorobiphenyl",FAS,Nephritis,Nephritis,1,correct,17,21
google/gemma-4-26B-A4B-it,GeneID,1,20,21,C064758,949,MESH:D005497,Ro 31-8220,SCARB1,Follicular Cyst,Follicular Cyst,1,correct,7,21
google/gemma-4-26B-A4B-it,GeneID,1,20,22,D004317,3605,MESH:D056486,Doxorubicin,IL17A,Chemical and Drug Induced Liver Injury,Chemical and Drug Induced Liver Injury,1,correct,8,21
google/gemma-4-26B-A4B-it,GeneID,1,20,23,D006830,5683,MESH:D010024,Hydralazine,PSMA2,Osteoporosis,Osteoporosis,1,correct,17,21
google/gemma-4-26B-A4B-it,GeneID,1,20,24,D012172,213,MESH:D006529,Retinaldehyde,ALB,Hepatomegaly,Hepatomegaly,1,correct,11,21
google/gemma-4-26B-A4B-it,GeneID,1,20,25,D011794,9131,MESH:D003921,Quercetin,AIFM1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,18,21
google/gemma-4-26B-A4B-it,GeneID,1,20,26,D000068679,213,MESH:D002545,Emtricitabine,ALB,Brain Ischemia,Brain Ischemia,1,correct,14,21
google/gemma-4-26B-A4B-it,GeneID,1,20,27,C459179,23043,MESH:D012871,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",TNIK,Skin Diseases,Skin Diseases,1,correct,19,21
google/gemma-4-26B-A4B-it,GeneID,1,20,28,C017947,80216,MESH:D009400,sodium arsenite,ALPK1,Nephrosclerosis,Nephrosclerosis,1,correct,15,21
google/gemma-4-26B-A4B-it,GeneID,1,20,29,D019813,4595,MESH:C563924,"1,2-Dimethylhydrazine",MUTYH,"Colorectal Adenomatous Polyposis, Autosomal Recessive","Colorectal Adenomatous Polyposis, Autosomal Recessive",1,correct,7,21
google/gemma-4-26B-A4B-it,GeneID,1,20,30,D017239,5595,MESH:D001651,Paclitaxel,MAPK3,"Cholestasis, Extrahepatic","Cholestasis, Extrahepatic",1,correct,1,21
google/gemma-4-26B-A4B-it,GeneID,1,20,31,C012313,4803,MESH:D020078,ethyl-p-hydroxybenzoate,NGF,Neurogenic Inflammation,Neurogenic Inflammation,1,correct,17,21
google/gemma-4-26B-A4B-it,GeneID,1,20,32,C005108,4129,MESH:D010673,metanil yellow,MAOB,Pheochromocytoma,Pheochromocytoma,1,correct,14,21
google/gemma-4-26B-A4B-it,GeneID,1,20,33,D000077267,5241,MESH:D012008,Fulvestrant,PGR,Recurrence,Recurrence,1,correct,0,21
google/gemma-4-26B-A4B-it,GeneID,1,20,34,C025314,1080,MESH:C535984,ferric citrate,CFTR,Congenital bilateral aplasia of vas deferens,Congenital bilateral aplasia of vas deferens,1,correct,19,21
google/gemma-4-26B-A4B-it,GeneID,1,20,35,C080163,7263,MESH:D011471,trovafloxacin,TST,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,16,21
google/gemma-4-26B-A4B-it,GeneID,1,20,36,C494474,1394,MESH:D001008,perchlorate,CRHR1,Anxiety Disorders,Anxiety Disorders,1,correct,0,21
google/gemma-4-26B-A4B-it,GeneID,1,20,37,D001194,1440,MESH:D007970,Asbestos,CSF3,Leukopenia,Leukopenia,1,correct,14,21
google/gemma-4-26B-A4B-it,GeneID,1,20,38,C009495,9562,MESH:C572845,titanium dioxide,MINPP1,"Thyroid cancer, follicular","Thyroid cancer, follicular",1,correct,4,21
google/gemma-4-26B-A4B-it,GeneID,1,20,39,D004280,3953,MESH:D006973,Dobutamine,LEPR,Hypertension,Hypertension,1,correct,1,21
google/gemma-4-26B-A4B-it,GeneID,1,20,40,C093875,213,MESH:D008103,montelukast,ALB,Liver Cirrhosis,Liver Cirrhosis,1,correct,8,21
google/gemma-4-26B-A4B-it,GeneID,1,20,41,D006418,3458,MESH:D006333,Heme,IFNG,Heart Failure,Heart Failure,1,correct,4,21
google/gemma-4-26B-A4B-it,GeneID,1,20,42,D005620,3458,MESH:D002446,Freund's Adjuvant,IFNG,Celiac Disease,Celiac Disease,1,correct,9,21
google/gemma-4-26B-A4B-it,GeneID,1,20,43,C028904,1545,MESH:D009765,isoproturon,CYP1B1,Obesity,Obesity,1,correct,15,21
google/gemma-4-26B-A4B-it,GeneID,1,20,44,C042577,999,MESH:D018270,diallyl trisulfide,CDH1,"Carcinoma, Ductal, Breast",No supported path.,0,false_abstention,13,21
google/gemma-4-26B-A4B-it,GeneID,1,20,45,C109984,6934,MESH:D003110,indium tin oxide,TCF7L2,Colonic Neoplasms,Colonic Neoplasms,1,correct,12,21
google/gemma-4-26B-A4B-it,GeneID,1,20,46,C003898,4055,MESH:D064420,2-anisidine,LTBR,Drug-Related Side Effects and Adverse Reactions,Drug-Related Side Effects and Adverse Reactions,1,correct,9,21
google/gemma-4-26B-A4B-it,GeneID,1,20,47,D019422,7253,MESH:D000310,Dietary Sucrose,TSHR,Adrenal Gland Neoplasms,No supported path.,0,false_abstention,19,21
google/gemma-4-26B-A4B-it,GeneID,1,20,48,D012439,5595,MESH:D005911,Saccharin,MAPK3,Gliosis,Gliosis,1,correct,11,21
google/gemma-4-26B-A4B-it,GeneID,1,20,49,C051800,5243,MESH:D015179,"3,4-methylenedioxyethamphetamine",ABCB1,Colorectal Neoplasms,Colorectal Neoplasms,1,correct,12,21
google/gemma-4-26B-A4B-it,GeneID,1,50,0,C012313,50632,MESH:D008569,ethyl-p-hydroxybenzoate,CALY,Memory Disorders,Memory Disorders,1,correct,40,51
google/gemma-4-26B-A4B-it,GeneID,1,50,1,D015759,3458,MESH:D011833,Ionomycin,IFNG,"Radiation Injuries, Experimental","Radiation Injuries, Experimental",1,correct,7,51
google/gemma-4-26B-A4B-it,GeneID,1,50,2,C055328,3757,MESH:C563614,ginsenoside Rf,KCNH2,Long Qt Syndrome 2,Long Qt Syndrome 2,1,correct,16,51
google/gemma-4-26B-A4B-it,GeneID,1,50,3,C506392,2056,MESH:D012513,2-hydroxyethidium,EPO,"Sarcoma, Experimental","Sarcoma, Experimental",1,correct,45,51
google/gemma-4-26B-A4B-it,GeneID,1,50,4,C027118,1906,MESH:D005767,didecyldimethylammonium,EDN1,Gastrointestinal Diseases,Gastrointestinal Diseases,1,correct,36,51
google/gemma-4-26B-A4B-it,GeneID,1,50,5,D013793,3763,OMIM:614098,Thallium,KCNJ6,KEPPEN-LUBINSKY SYNDROME,KEPPEN-LUBINSKY SYNDROME,1,correct,4,51
google/gemma-4-26B-A4B-it,GeneID,1,50,6,C039281,1545,MESH:D011471,furan,CYP1B1,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,14,51
google/gemma-4-26B-A4B-it,GeneID,1,50,7,C012589,2920,MESH:D006973,trichostatin A,CXCL2,Hypertension,Hypertension,1,correct,23,51
google/gemma-4-26B-A4B-it,GeneID,1,50,8,C025340,213,MESH:D009393,manganese chloride,ALB,Nephritis,Nephritis,1,correct,3,51
google/gemma-4-26B-A4B-it,GeneID,1,50,9,D003024,10599,MESH:D064420,Clozapine,SLCO1B1,Drug-Related Side Effects and Adverse Reactions,Drug-Related Side Effects and Adverse Reactions,1,correct,17,51
google/gemma-4-26B-A4B-it,GeneID,1,50,10,C544261,1410,MESH:D019636,XAV939,CRYAB,Neurodegenerative Diseases,Neurodegenerative Diseases,1,correct,0,51
google/gemma-4-26B-A4B-it,GeneID,1,50,11,C017947,9131,MESH:D003921,sodium arsenite,AIFM1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,29,51
google/gemma-4-26B-A4B-it,GeneID,1,50,12,C016517,5243,MESH:D009369,indole-3-carbinol,ABCB1,Neoplasms,Neoplasms,1,correct,22,51
google/gemma-4-26B-A4B-it,GeneID,1,50,13,C089595,1545,MESH:D008545,cylindrospermopsin,CYP1B1,Melanoma,Melanoma,1,correct,39,51
google/gemma-4-26B-A4B-it,GeneID,1,50,14,D003300,7432,MESH:D004487,Copper,VIP,Edema,Edema,1,correct,26,51
google/gemma-4-26B-A4B-it,GeneID,1,50,15,C081320,4878,MESH:D001022,8-(3-chlorostyryl)caffeine,NPPA,Aortic Valve Insufficiency,Aortic Valve Insufficiency,1,correct,6,51
google/gemma-4-26B-A4B-it,GeneID,1,50,16,D014266,3630,MESH:D008107,Trientine,INS,Liver Diseases,Liver Diseases,1,correct,33,51
google/gemma-4-26B-A4B-it,GeneID,1,50,17,D026023,7168,MESH:C567507,Permethrin,TPM1,"Cardiomyopathy, Dilated, 1y","Cardiomyopathy, Dilated, 1y",1,correct,40,51
google/gemma-4-26B-A4B-it,GeneID,1,50,18,C026486,3953,MESH:D001847,"1,2,5,6-dibenzanthracene",LEPR,Bone Diseases,Bone Diseases,1,correct,24,51
google/gemma-4-26B-A4B-it,GeneID,1,50,19,D003633,64359,MESH:D002280,Dichlorodiphenyl Dichloroethylene,NXN,Basal Cell Carcinoma,Basal Cell Carcinoma,1,correct,43,51
google/gemma-4-26B-A4B-it,GeneID,1,50,20,C094859,355,MESH:D009393,"2,2',3,3',4,6'-hexachlorobiphenyl",FAS,Nephritis,Nephritis,1,correct,16,51
google/gemma-4-26B-A4B-it,GeneID,1,50,21,C064758,949,MESH:D005497,Ro 31-8220,SCARB1,Follicular Cyst,Follicular Cyst,1,correct,43,51
google/gemma-4-26B-A4B-it,GeneID,1,50,22,D004317,3605,MESH:D056486,Doxorubicin,IL17A,Chemical and Drug Induced Liver Injury,Chemical and Drug Induced Liver Injury,1,correct,41,51
google/gemma-4-26B-A4B-it,GeneID,1,50,23,D006830,5683,MESH:D010024,Hydralazine,PSMA2,Osteoporosis,Osteoporosis,1,correct,47,51
google/gemma-4-26B-A4B-it,GeneID,1,50,24,D012172,213,MESH:D006529,Retinaldehyde,ALB,Hepatomegaly,Hepatomegaly,1,correct,19,51
google/gemma-4-26B-A4B-it,GeneID,1,50,25,D011794,9131,MESH:D003921,Quercetin,AIFM1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,33,51
google/gemma-4-26B-A4B-it,GeneID,1,50,26,D000068679,213,MESH:D002545,Emtricitabine,ALB,Brain Ischemia,Brain Ischemia,1,correct,25,51
google/gemma-4-26B-A4B-it,GeneID,1,50,27,C459179,23043,MESH:D012871,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",TNIK,Skin Diseases,Skin Diseases,1,correct,22,51
google/gemma-4-26B-A4B-it,GeneID,1,50,28,C017947,80216,MESH:D009400,sodium arsenite,ALPK1,Nephrosclerosis,Nephrosclerosis,1,correct,37,51
google/gemma-4-26B-A4B-it,GeneID,1,50,29,D019813,4595,MESH:C563924,"1,2-Dimethylhydrazine",MUTYH,"Colorectal Adenomatous Polyposis, Autosomal Recessive","Colorectal Adenomatous Polyposis, Autosomal Recessive",1,correct,36,51
google/gemma-4-26B-A4B-it,GeneID,1,50,30,D017239,5595,MESH:D001651,Paclitaxel,MAPK3,"Cholestasis, Extrahepatic","Cholestasis, Extrahepatic",1,correct,28,51
google/gemma-4-26B-A4B-it,GeneID,1,50,31,C012313,4803,MESH:D020078,ethyl-p-hydroxybenzoate,NGF,Neurogenic Inflammation,Neurogenic Inflammation,1,correct,21,51
google/gemma-4-26B-A4B-it,GeneID,1,50,32,C005108,4129,MESH:D010673,metanil yellow,MAOB,Pheochromocytoma,Pheochromocytoma,1,correct,13,51
google/gemma-4-26B-A4B-it,GeneID,1,50,33,D000077267,5241,MESH:D012008,Fulvestrant,PGR,Recurrence,Recurrence,1,correct,42,51
google/gemma-4-26B-A4B-it,GeneID,1,50,34,C025314,1080,MESH:C535984,ferric citrate,CFTR,Congenital bilateral aplasia of vas deferens,Congenital bilateral aplasia of vas deferens,1,correct,43,51
google/gemma-4-26B-A4B-it,GeneID,1,50,35,C080163,7263,MESH:D011471,trovafloxacin,TST,Prostatic Neoplasms,No supported path.,0,false_abstention,29,51
google/gemma-4-26B-A4B-it,GeneID,1,50,36,C494474,1394,MESH:D001008,perchlorate,CRHR1,Anxiety Disorders,Anxiety Disorders,1,correct,27,51
google/gemma-4-26B-A4B-it,GeneID,1,50,37,D001194,1440,MESH:D007970,Asbestos,CSF3,Leukopenia,Leukopenia,1,correct,20,51
google/gemma-4-26B-A4B-it,GeneID,1,50,38,C009495,9562,MESH:C572845,titanium dioxide,MINPP1,"Thyroid cancer, follicular","Thyroid cancer, follicular",1,correct,9,51
google/gemma-4-26B-A4B-it,GeneID,1,50,39,D004280,3953,MESH:D006973,Dobutamine,LEPR,Hypertension,Hypertension,1,correct,43,51
google/gemma-4-26B-A4B-it,GeneID,1,50,40,C093875,213,MESH:D008103,montelukast,ALB,Liver Cirrhosis,Liver Cirrhosis,1,correct,41,51
google/gemma-4-26B-A4B-it,GeneID,1,50,41,D006418,3458,MESH:D006333,Heme,IFNG,Heart Failure,Heart Failure,1,correct,8,51
google/gemma-4-26B-A4B-it,GeneID,1,50,42,D005620,3458,MESH:D002446,Freund's Adjuvant,IFNG,Celiac Disease,Celiac Disease,1,correct,13,51
google/gemma-4-26B-A4B-it,GeneID,1,50,43,C028904,1545,MESH:D009765,isoproturon,CYP1B1,Obesity,Obesity,1,correct,40,51
google/gemma-4-26B-A4B-it,GeneID,1,50,44,C042577,999,MESH:D018270,diallyl trisulfide,CDH1,"Carcinoma, Ductal, Breast",No supported path,0,false_abstention,20,51
google/gemma-4-26B-A4B-it,GeneID,1,50,45,C109984,6934,MESH:D003110,indium tin oxide,TCF7L2,Colonic Neoplasms,Colonic Neoplasms,1,correct,13,51
google/gemma-4-26B-A4B-it,GeneID,1,50,46,C003898,4055,MESH:D064420,2-anisidine,LTBR,Drug-Related Side Effects and Adverse Reactions,Drug-Related Side Effects and Adverse Reactions,1,correct,44,51
google/gemma-4-26B-A4B-it,GeneID,1,50,47,D019422,7253,MESH:D000310,Dietary Sucrose,TSHR,Adrenal Gland Neoplasms,No supported path.,0,false_abstention,48,51
google/gemma-4-26B-A4B-it,GeneID,1,50,48,D012439,5595,MESH:D005911,Saccharin,MAPK3,Gliosis,Gliosis,1,correct,46,51
google/gemma-4-26B-A4B-it,GeneID,1,50,49,C051800,5243,MESH:D015179,"3,4-methylenedioxyethamphetamine",ABCB1,Colorectal Neoplasms,Colorectal Neoplasms,1,correct,11,51
google/gemma-4-26B-A4B-it,DiseaseID,1,0,0,C034221,7124,MESH:D004342,catechol,TNF,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,1,C484876,6647,MESH:D001249,scutellarin,SOD1,Asthma,Asthma,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,2,D002791,581,MESH:D002543,"Cholesterol, Dietary",BAX,Cerebral Hemorrhage,Cerebral Hemorrhage,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,3,D000640,3849,MESH:D053560,Amitrole,KRT2,Ichthyosis Bullosa of Siemens,Ichthyosis Bullosa of Siemens,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,4,D007455,3290,MESH:D001172,Iodine,HSD11B1,"Arthritis, Rheumatoid",No supported path.,0,false_abstention,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,5,D005632,2944,MESH:D002869,Fructose,GSTM1,Chromosome Aberrations,No supported path.,0,false_abstention,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,6,C023616,3148,MESH:D009765,zinc chromate,HMGB2,Obesity,Obesity,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,7,D001622,3162,MESH:D003921,Betaine,HMOX1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,8,C109476,4780,MESH:D048629,epoxiconazole,NFE2L2,"Micronuclei, Chromosome-Defective",No supported path.,0,false_abstention,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,9,C095591,7124,MESH:D001172,chan su,TNF,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,10,D013629,6347,MESH:D005234,Tamoxifen,CCL2,Fatty Liver,Fatty Liver,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,11,C064758,7124,MESH:D015663,Ro 31-8220,TNF,"Osteoporosis, Postmenopausal","Osteoporosis, Postmenopausal",1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,12,D016190,5243,MESH:D010149,Carboplatin,ABCB1,Postoperative Pain,Postoperative Pain,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,13,C028009,7157,MESH:D014571,diallyl disulfide,TP53,Urologic Neoplasms,Urologic Neoplasms,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,14,D004997,7515,MESH:D013274,Ethinyl Estradiol,XRCC1,Stomach Neoplasms,Stomach Neoplasms,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,15,D008775,3162,MESH:D029424,Methylprednisolone,HMOX1,"Pulmonary Disease, Chronic Obstructive",Chronic Obstructive Pulmonary Disease,0,other_wrong_answer,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,16,C533467,7124,MESH:D005355,SM 164,TNF,Fibrosis,Fibrosis,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,17,D014750,2052,MESH:D054198,Vincristine,EPHX1,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,18,D005839,59272,MESH:D009202,Gentamicins,ACE2,Cardiomyopathies,Cardiomyopathies,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,19,C056684,5743,MESH:D050197,soyasaponin I,PTGS2,Atherosclerosis,Atherosclerosis,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,20,C022870,847,MESH:D009203,asoxime chloride,CAT,Myocardial Infarction,Myocardial Infarction,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,21,C023036,3552,MESH:D007625,perfluorooctanoic acid,IL1A,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,22,C476105,999,MESH:D008654,"(((4-nitrophenyl)amino)(2,2,4,4-tetramethyl thiochroman-6-yl)amino) methane-1-thione",CDH1,Mesothelioma,Mesothelioma,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,23,C044611,3553,MESH:D007625,asarum oil,IL1B,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,24,C445068,1728,MESH:D058186,bardoxolone methyl,NQO1,Acute Kidney Injury,Acute Kidney Injury,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,25,C509870,4780,MESH:D008113,EM703,NFE2L2,Liver Neoplasms,Liver Neoplasms,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,26,D006877,7124,MESH:D001172,Hydroxamic Acids,TNF,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,27,C099977,196,MESH:D001284,"4,5-dimethoxy-2-nitrobenzyl-8-bromo-cAMP",AHR,Atrophy,Atrophy,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,28,D005520,3553,MESH:D003921,Food Preservatives,IL1B,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,29,C009271,3553,MESH:D006463,sinomenine,IL1B,Hemolytic-Uremic Syndrome,Hemolytic-Uremic Syndrome,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,30,C095446,7124,MESH:D020083,3-(indol-3-yl)propionic acid,TNF,Acquired Hyperostosis Syndrome,Acquired Hyperostosis Syndrome,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,31,D009853,847,MESH:D001249,Omeprazole,CAT,Asthma,Asthma,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,32,D001554,1901,MESH:D058426,Benzene,S1PR1,Neointima,No supported path.,0,false_abstention,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,33,D011765,3091,MESH:D029424,Pyruvaldehyde,HIF1A,"Pulmonary Disease, Chronic Obstructive",Chronic Obstructive Pulmonary Disease,0,other_wrong_answer,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,34,D001335,9719,MESH:D008661,Vehicle Emissions,ADAMTSL2,"Metabolism, Inborn Errors",No supported path.,0,false_abstention,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,35,C005553,9970,MESH:D009765,crotamiton,NR1I3,Obesity,Obesity,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,36,C575435,836,MESH:D009203,aspirin eugenol ester,CASP3,Myocardial Infarction,Myocardial Infarction,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,37,C062894,7124,MESH:D050197,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",TNF,Atherosclerosis,Atherosclerosis,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,38,D013467,23411,MESH:D050197,Sulindac,SIRT1,Atherosclerosis,Atherosclerosis,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,39,C060298,6347,MESH:D005921,"5,7-dimethoxyflavone",CCL2,Glomerulonephritis,Glomerulonephritis,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,40,D019256,723887,MESH:D005234,Cadmium Chloride,MIR463,Fatty Liver,Fatty Liver,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,41,C041648,7124,MESH:D014820,pimobendan,TNF,Vitiligo,Vitiligo,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,42,D013893,5970,MESH:D002292,Thiram,RELA,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,43,D000077152,7124,MESH:D000419,Olanzapine,TNF,Albuminuria,Albuminuria,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,44,D019256,6583,MESH:D001172,Cadmium Chloride,SLC22A4,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,45,C516138,196528,MESH:D011471,dorsomorphin,ARID2,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,46,C025256,4831,MESH:D008654,nonylphenol,NME2,Mesothelioma,Mesothelioma,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,47,C107875,5925,MESH:D012516,"6-(methylamino)pyrido(3,4-d)pyrimidine",RB1,Osteosarcoma,Osteosarcoma,1,correct,0,1
google/gemma-4-26B-A4B-it,DiseaseID,1,0,48,D015759,149233,MESH:D007918,Ionomycin,IL23R,Leprosy,Leprosy,1,correct,0,1
